gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,country,state,city,zip_code,latitude,longitude,population,quarter,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,cltv,churn
male,38,no,no,no,no,0,united states,california,shandon,93461,35.634488,-120.293534,1255,q3,no,0,8,offer e,yes,48.2,yes,yes,dsl,22,no,no,no,no,yes,no,no,yes,month-to-month,yes,bank withdrawal,59.25,436.6,0.0,0,385.6,822.2,3,3003,0
male,38,no,no,no,no,0,united states,california,solvang,93463,34.624399,-120.137875,7958,q3,no,0,20,offer d,yes,25.41,yes,yes,fiber optic,27,no,no,yes,no,yes,no,no,yes,month-to-month,yes,credit card,90.7,1781.35,0.0,0,508.2,2289.55,4,2927,0
male,44,no,no,no,no,0,united states,california,mojave,93501,35.097323,-118.171288,4882,q3,no,0,71,offer a,yes,41.34,yes,yes,fiber optic,10,no,yes,no,no,no,no,no,yes,one year,yes,credit card,79.05,5552.5,0.0,0,2935.1400000000003,8487.64,4,5466,0
female,31,no,no,yes,yes,2,united states,california,big pine,93513,37.245505,-118.062943,1826,q3,yes,6,2,offer e,no,0.0,no,yes,dsl,20,no,yes,no,no,no,no,no,yes,month-to-month,yes,mailed check,30.25,63.75,0.0,0,0.0,63.75,3,4387,0
female,24,yes,no,yes,no,0,united states,california,bishop,93514,37.04584,-118.397236,13309,q3,yes,10,12,offer d,no,0.0,no,yes,cable,82,no,no,yes,no,yes,yes,yes,yes,month-to-month,yes,bank withdrawal,49.85,617.15,0.0,0,0.0,617.15,3,2873,0
female,46,no,no,no,yes,1,united states,california,boron,93516,34.95703,-117.73045,2241,q3,no,0,9,,yes,42.1,no,yes,fiber optic,16,yes,no,yes,yes,no,yes,yes,yes,month-to-month,no,bank withdrawal,93.0,870.25,0.0,0,378.9,1249.15,3,2267,0
male,46,no,no,no,yes,1,united states,california,caliente,93518,35.358953,-118.527064,1022,q3,no,0,6,,yes,27.78,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,mailed check,19.7,111.65,0.0,0,166.68,278.33000000000004,3,2276,0
female,50,no,no,yes,no,0,united states,california,darwin,93522,36.319181,-117.593053,64,q3,yes,2,71,,yes,23.06,no,yes,cable,6,yes,yes,yes,yes,yes,yes,yes,yes,one year,yes,bank withdrawal,84.8,6046.1,0.0,0,1637.26,7683.360000000001,3,5643,0
female,21,yes,no,yes,yes,3,united states,california,edwards,93523,34.966777,-117.961179,7685,q3,yes,5,42,offer b,yes,6.37,yes,yes,fiber optic,69,yes,yes,no,no,yes,no,no,no,one year,yes,credit card,94.45,3923.8,0.0,140,267.54,4331.34,3,5643,0
female,24,yes,no,yes,yes,1,united states,california,june lake,93529,37.730269,-119.055813,618,q3,yes,2,45,offer b,yes,40.19,no,no,,0,no,no,no,no,no,no,no,no,two year,no,mailed check,20.85,892.15,0.0,0,1808.55,2700.7,4,2844,0
male,58,no,no,yes,yes,3,united states,california,keeler,93530,36.560498,-117.962461,71,q3,yes,8,28,,no,0.0,no,yes,dsl,52,no,yes,yes,yes,yes,yes,yes,yes,one year,yes,credit card,60.0,1682.05,0.0,0,0.0,1682.05,5,2797,0
female,41,no,no,yes,no,0,united states,california,keene,93531,35.214982,-118.59049,1436,q3,yes,7,43,offer b,yes,41.83,yes,yes,fiber optic,15,no,yes,no,no,no,no,no,yes,month-to-month,no,bank withdrawal,80.45,3398.9,0.0,0,1798.6899999999998,5197.59,4,5357,0
male,28,yes,no,no,yes,1,united states,california,lake hughes,93532,34.659579,-118.584212,2771,q3,no,0,60,offer b,yes,49.96,yes,yes,dsl,85,yes,no,yes,yes,yes,yes,yes,yes,two year,yes,bank withdrawal,84.95,4984.85,0.0,0,2997.6,7982.450000000001,3,4104,0
male,46,no,no,yes,yes,2,united states,california,lancaster,93535,34.712708,-117.889656,57794,q3,yes,4,7,,no,0.0,no,yes,dsl,28,yes,no,yes,yes,no,yes,yes,yes,two year,no,credit card,49.65,305.55,0.0,0,0.0,305.55,3,2750,0
female,21,yes,no,yes,no,0,united states,california,lancaster,93536,34.741406,-118.38111,49309,q3,yes,2,25,,yes,10.49,no,no,,0,no,no,no,no,no,no,no,no,one year,yes,bank withdrawal,20.2,507.9,0.0,0,262.25,770.15,3,4129,0
male,23,yes,no,no,no,0,united states,california,littlerock,93543,34.505273,-117.955054,11198,q3,no,0,27,offer c,yes,8.86,yes,yes,fiber optic,73,no,no,yes,no,yes,yes,yes,no,one year,yes,bank withdrawal,100.5,2673.45,0.0,70,239.22,2982.67,3,5939,0
male,53,no,no,no,no,0,united states,california,llano,93544,34.500091,-117.765862,1220,q3,no,0,10,offer d,no,0.0,no,yes,dsl,22,no,yes,no,yes,no,no,no,yes,month-to-month,no,bank withdrawal,35.75,389.8,0.0,0,0.0,389.8,3,2263,0
female,33,no,no,no,no,0,united states,california,mammoth lakes,93546,37.550074,-118.837167,8217,q3,no,0,11,offer d,yes,7.42,no,yes,dsl,17,no,no,yes,yes,no,no,no,yes,one year,no,bank withdrawal,53.8,651.55,0.0,0,81.62,733.17,5,5899,0
male,56,no,no,yes,yes,3,united states,california,olancha,93549,36.296851,-117.865469,318,q3,yes,3,4,,no,0.0,no,yes,dsl,53,yes,no,no,no,yes,no,no,yes,month-to-month,no,credit card,38.55,156.1,0.0,0,0.0,156.1,4,3824,0
male,19,yes,no,no,no,0,united states,california,palmdale,93550,34.536232,-118.082935,67232,q3,no,0,68,,no,0.0,no,yes,dsl,58,no,no,yes,no,no,yes,yes,yes,month-to-month,yes,bank withdrawal,39.9,2796.35,0.0,0,0.0,2796.35,4,6270,0
female,38,no,no,no,no,0,united states,california,palmdale,93552,34.557711,-118.029441,25370,q3,no,0,18,offer d,yes,18.8,no,no,,0,no,no,no,no,no,no,no,no,one year,no,mailed check,20.1,407.05,0.0,0,338.40000000000003,745.45,4,2910,0
male,57,no,no,no,no,0,united states,california,randsburg,93554,35.405722,-117.773354,117,q3,no,0,26,offer c,yes,13.34,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,yes,bank withdrawal,20.3,511.25,0.0,0,346.84,858.0899999999999,5,5712,0
female,48,no,no,yes,no,0,united states,california,temecula,92592,33.507255,-117.029473,46171,q3,yes,5,17,offer d,no,0.0,no,yes,dsl,23,no,yes,yes,no,no,no,no,yes,month-to-month,yes,credit card,35.65,646.05,0.0,0,0.0,646.05,3,5977,0
male,35,no,no,no,no,0,united states,california,valyermo,93563,34.39583,-117.734568,413,q3,no,0,30,offer c,yes,47.06,no,yes,cable,24,yes,no,yes,no,no,no,no,yes,two year,yes,mailed check,55.65,1653.85,0.0,0,1411.8000000000002,3065.65,3,5445,0
male,61,no,no,no,no,0,united states,california,auberry,93602,36.991762,-119.242874,3464,q3,no,0,9,,no,0.0,no,yes,dsl,14,yes,no,yes,yes,no,yes,yes,yes,one year,no,mailed check,50.8,463.6,0.0,0,0.0,463.6,4,5535,0
female,44,no,no,yes,yes,3,united states,california,badger,93603,36.64545,-118.924982,273,q3,yes,1,3,,yes,30.34,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,credit card,19.65,60.65,0.0,0,91.02,151.67,4,4943,0
female,44,no,no,no,yes,1,united states,california,bass lake,93604,37.458367,-119.345011,613,q3,no,0,14,offer d,yes,44.14,no,yes,dsl,24,no,no,yes,no,yes,no,no,yes,month-to-month,yes,credit card,59.8,824.85,0.0,0,617.96,1442.81,4,5962,0
female,38,no,no,no,no,0,united states,california,biola,93606,36.798882,-120.019511,807,q3,no,0,7,,yes,15.84,no,yes,dsl,14,yes,yes,yes,no,no,no,no,yes,month-to-month,no,bank withdrawal,61.4,438.9,0.0,0,110.88,549.78,3,2845,0
male,61,no,no,yes,no,0,united states,california,caruthers,93609,36.5276,-119.865999,5446,q3,yes,8,17,offer d,yes,14.69,no,no,,0,no,no,no,no,no,no,no,no,one year,no,bank withdrawal,19.9,329.75,0.0,0,249.73,579.48,3,3526,0
male,22,yes,no,yes,yes,3,united states,california,chowchilla,93610,37.100948,-120.270136,19391,q3,yes,5,32,offer c,yes,35.05,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,yes,credit card,19.45,674.55,0.0,0,1121.6,1796.15,4,4363,0
female,27,yes,no,yes,yes,3,united states,california,coarsegold,93614,37.212191,-119.749323,9395,q3,yes,9,72,,yes,33.39,yes,yes,fiber optic,52,yes,yes,yes,no,yes,yes,yes,no,two year,no,credit card,109.55,7887.25,0.0,120,2404.08,10411.33,4,5723,0
female,56,no,no,yes,yes,2,united states,california,del rey,93616,36.657462,-119.595293,1965,q3,yes,6,27,offer c,yes,46.66,no,yes,fiber optic,28,yes,no,no,no,no,no,no,yes,month-to-month,no,credit card,74.4,1972.35,0.0,0,1259.82,3232.17,3,4331,0
male,55,no,no,no,no,0,united states,california,dos palos,93620,37.045728,-120.630682,9388,q3,no,0,7,offer e,yes,34.59,no,yes,fiber optic,12,no,no,yes,no,no,no,no,yes,month-to-month,yes,bank withdrawal,74.9,490.55,0.0,0,242.13,732.6800000000001,3,5335,0
male,25,yes,no,yes,yes,1,united states,california,firebaugh,93622,36.785618,-120.625382,9491,q3,yes,7,11,offer d,yes,21.14,no,yes,dsl,47,no,no,yes,no,yes,no,no,yes,month-to-month,yes,bank withdrawal,59.65,683.25,0.0,0,232.54,915.79,3,2136,0
female,62,no,no,yes,yes,1,united states,california,fish camp,93623,37.483535,-119.679414,77,q3,yes,9,72,,yes,46.63,yes,yes,fiber optic,14,yes,no,yes,yes,yes,yes,yes,yes,two year,yes,bank withdrawal,110.45,8058.85,0.0,0,3357.36,11416.21,4,4754,0
female,30,no,no,no,no,0,united states,california,helm,93627,36.520537,-120.118055,152,q3,no,0,71,,yes,2.66,yes,no,,0,no,no,no,no,no,no,no,no,two year,no,bank withdrawal,24.55,1719.15,0.0,0,188.86,1908.01,5,4555,0
male,28,yes,no,yes,yes,2,united states,california,kerman,93630,36.727418,-120.123526,14062,q3,yes,3,47,offer b,yes,15.68,yes,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,24.55,1160.45,0.0,0,736.96,1897.41,4,3629,0
male,23,yes,no,no,no,0,united states,california,los banos,93635,36.995162,-120.955099,29124,q3,no,0,8,offer e,yes,35.21,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,yes,credit card,20.45,162.3,0.0,0,281.68,443.98,3,5624,0
female,20,yes,no,yes,yes,2,united states,california,madera,93637,36.902954,-120.194274,28434,q3,yes,3,48,offer b,yes,13.26,no,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,19.55,883.35,0.0,0,636.48,1519.83,5,5461,0
female,30,no,no,no,no,0,united states,california,madera,93638,37.004068,-119.930027,49247,q3,no,0,70,,yes,10.0,no,no,,0,no,no,no,no,no,no,no,no,one year,no,bank withdrawal,19.7,1341.5,0.0,0,700.0,2041.5,4,6072,0
male,61,no,no,no,yes,1,united states,california,escondido,92027,33.141265,-116.967221,48690,q3,no,0,1,,yes,20.1,no,yes,cable,21,yes,yes,no,yes,no,yes,yes,yes,month-to-month,yes,bank withdrawal,70.45,70.45,0.0,0,20.1,90.55,3,2706,0
male,62,no,no,yes,no,0,united states,california,miramonte,93641,36.696759,-119.024051,571,q3,yes,1,8,offer e,yes,39.59,yes,yes,fiber optic,16,no,no,no,no,no,yes,yes,no,month-to-month,yes,bank withdrawal,85.65,659.45,0.0,70,316.72,1046.17,4,2512,0
male,37,no,no,yes,yes,3,united states,california,o neals,93645,37.140104,-119.657092,173,q3,yes,4,60,offer b,yes,15.65,no,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,20.55,1205.05,0.0,0,939.0,2144.05,3,4020,0
male,61,no,no,yes,yes,1,united states,california,orange cove,93646,36.633498,-119.298895,8449,q3,yes,7,49,offer b,yes,16.02,yes,yes,fiber optic,18,no,no,no,yes,yes,yes,yes,yes,one year,yes,bank withdrawal,97.95,4917.9,0.0,0,784.98,5702.879999999999,3,4301,0
female,30,no,no,no,no,0,united states,california,parlier,93648,36.622237,-119.521126,12587,q3,no,0,29,offer c,yes,32.43,no,no,,0,no,no,no,no,no,no,no,no,one year,no,credit card,20.0,599.3,0.0,0,940.47,1539.77,5,4128,0
female,55,no,no,yes,no,0,united states,california,fresno,93650,36.841655,-119.797113,3258,q3,yes,1,67,,yes,35.34,yes,no,,0,no,no,no,no,no,no,no,no,two year,yes,credit card,25.25,1733.15,0.0,0,2367.78,4100.93,5,5887,0
male,38,no,no,yes,no,0,united states,california,raisin city,93652,36.594542,-119.905245,265,q3,yes,8,67,,yes,28.06,yes,yes,dsl,15,yes,yes,yes,yes,no,no,no,yes,two year,no,credit card,70.9,4677.1,0.0,0,1880.02,6557.120000000001,3,4361,0
female,40,no,no,yes,yes,1,united states,california,raymond,93653,37.252057,-119.95783,972,q3,yes,1,6,offer e,yes,6.48,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,credit card,19.85,119.3,0.0,0,38.88,158.18,3,5060,0
female,51,no,no,no,no,0,united states,california,reedley,93654,36.636638,-119.421842,25923,q3,no,0,47,offer b,yes,14.54,yes,yes,fiber optic,10,no,yes,yes,no,yes,yes,yes,yes,month-to-month,yes,bank withdrawal,106.35,4849.1,0.0,0,683.38,5532.4800000000005,4,3723,0
female,46,no,no,no,no,0,united states,california,riverdale,93656,36.452211,-119.94575,5729,q3,no,0,53,offer b,yes,43.57,no,yes,fiber optic,13,yes,yes,yes,yes,no,yes,yes,yes,two year,no,credit card,99.5,5424.25,0.0,0,2309.21,7733.46,3,4754,0
male,41,no,no,yes,no,0,united states,california,sanger,93657,36.819628,-119.440414,28991,q3,yes,10,69,,yes,48.37,no,yes,dsl,7,yes,yes,yes,yes,yes,yes,yes,yes,two year,yes,credit card,84.7,5878.9,0.0,0,3337.53,9216.43,3,5345,0
male,54,no,no,no,no,0,united states,california,san joaquin,93660,36.600193,-120.153393,4318,q3,no,0,3,offer e,yes,18.26,no,yes,fiber optic,29,yes,no,no,no,no,yes,yes,yes,month-to-month,yes,credit card,86.05,244.85,0.0,0,54.78,299.63,4,2500,0
male,38,no,no,no,no,0,united states,california,selma,93662,36.545322,-119.642281,26213,q3,no,0,4,offer e,yes,30.07,no,yes,cable,29,no,no,no,no,no,no,no,yes,month-to-month,no,credit card,44.55,220.75,0.0,0,120.28,341.03,3,2124,0
male,33,no,no,yes,yes,1,united states,california,shaver lake,93664,37.223,-119.001021,642,q3,yes,6,56,offer b,yes,37.58,yes,yes,dsl,26,yes,yes,no,yes,no,yes,yes,yes,two year,yes,credit card,75.85,4261.2,0.0,0,2104.48,6365.68,3,5314,0
female,38,no,no,yes,no,0,united states,california,tollhouse,93667,36.993666,-119.348267,2633,q3,yes,8,2,offer e,yes,15.5,no,yes,dsl,12,no,no,no,no,no,no,no,yes,month-to-month,yes,bank withdrawal,45.0,89.75,0.0,0,31.0,120.75,4,5225,0
male,57,no,no,yes,yes,1,united states,california,wishon,93669,37.287758,-119.548156,327,q3,yes,6,12,,yes,46.06,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,credit card,20.5,255.5,0.0,0,552.72,808.22,3,2891,0
female,44,no,no,yes,yes,1,united states,california,squaw valley,93675,36.719141,-119.202677,3146,q3,yes,7,28,offer c,yes,26.28,yes,yes,fiber optic,19,no,no,no,yes,no,yes,yes,yes,one year,yes,bank withdrawal,90.45,2509.25,0.0,0,735.84,3245.09,3,5823,0
male,50,no,no,no,no,0,united states,california,fresno,93701,36.749403,-119.787574,13858,q3,no,0,24,offer c,yes,23.71,no,yes,dsl,4,yes,yes,no,yes,no,no,no,yes,month-to-month,no,bank withdrawal,60.45,1440.75,0.0,0,569.04,2009.79,5,5095,0
female,57,no,no,yes,yes,3,united states,california,fresno,93703,36.768774,-119.762633,31180,q3,yes,8,68,,yes,7.47,yes,yes,dsl,29,yes,yes,yes,yes,no,yes,yes,yes,one year,yes,bank withdrawal,78.45,5333.35,0.0,0,507.96,5841.31,5,5071,0
male,21,yes,no,no,yes,1,united states,california,fresno,93704,36.799648,-119.801247,26580,q3,no,0,39,offer c,yes,14.72,yes,yes,fiber optic,85,no,no,no,yes,yes,yes,yes,yes,two year,no,credit card,100.55,3895.35,0.0,0,574.08,4469.43,3,3124,0
female,37,no,no,yes,no,0,united states,california,fresno,93705,36.78724,-119.827813,35451,q3,no,0,42,offer b,yes,5.95,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,credit card,20.35,869.9,0.0,0,249.9,1119.8,3,2127,0
female,56,no,no,yes,no,0,united states,california,fresno,93710,36.822715,-119.761826,29337,q3,yes,1,6,,yes,23.35,yes,yes,fiber optic,8,no,yes,no,no,no,yes,yes,yes,month-to-month,yes,bank withdrawal,90.75,512.25,0.0,0,140.10000000000002,652.35,4,4297,0
female,47,no,no,yes,no,0,united states,california,fresno,93720,36.878709,-119.7645,45087,q3,yes,1,38,offer c,yes,10.54,no,no,,0,no,no,no,no,no,no,no,no,one year,yes,credit card,20.25,814.75,0.0,0,400.52,1215.27,4,4411,0
male,64,no,no,no,no,0,united states,california,fresno,93721,36.732694,-119.783786,6848,q3,no,0,18,,yes,26.26,no,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,20.05,388.6,0.0,0,472.68,861.28,3,2782,0
female,34,no,no,yes,no,0,united states,california,fresno,93722,36.78979,-119.929894,60889,q3,yes,1,4,,yes,29.14,no,no,,0,no,no,no,no,no,no,no,no,month-to-month,no,credit card,19.6,93.45,0.0,0,116.56,210.01,4,4580,0
male,32,no,no,yes,no,0,united states,california,fresno,93725,36.623632,-119.741322,21010,q3,yes,1,27,offer c,yes,41.48,no,yes,dsl,15,no,yes,no,yes,no,no,no,yes,month-to-month,yes,bank withdrawal,53.8,1389.85,0.0,0,1119.9599999999998,2509.8099999999995,4,2563,0
male,44,no,no,no,yes,1,united states,california,fresno,93726,36.793601,-119.761131,39148,q3,no,0,41,,yes,13.76,no,yes,cable,11,yes,yes,yes,no,yes,no,no,yes,one year,no,credit card,70.2,2894.55,0.0,0,564.16,3458.71,4,5365,0
male,29,yes,no,yes,yes,1,united states,california,fresno,93727,36.751489,-119.68072,54701,q3,yes,1,50,,yes,31.83,no,yes,cable,47,yes,no,no,yes,yes,yes,yes,no,one year,no,bank withdrawal,75.5,4025.6,0.0,100,1591.5,5717.1,3,5141,0
male,24,yes,no,yes,yes,1,united states,california,fresno,93728,36.757345,-119.818274,16346,q3,yes,1,72,,yes,22.78,no,no,,0,no,no,no,no,no,no,no,no,two year,no,bank withdrawal,20.35,1354.4,0.0,0,1640.16,2994.5600000000004,3,4949,0
female,35,no,no,no,no,0,united states,california,salinas,93901,36.64152,-121.622188,35739,q3,no,0,70,,yes,31.33,yes,no,,0,no,no,no,no,no,no,no,no,one year,no,credit card,26.05,1856.4,0.0,0,2193.1,4049.5,5,4467,0
male,37,no,no,yes,yes,2,united states,california,salinas,93905,36.667794,-121.601306,58548,q3,yes,1,44,,yes,34.94,no,no,,0,no,no,no,no,no,no,no,no,one year,no,bank withdrawal,20.6,926.0,0.0,0,1537.36,2463.36,5,2471,0
female,43,no,no,yes,yes,1,united states,california,salinas,93907,36.77462,-121.664714,22292,q3,yes,1,34,offer c,yes,41.72,no,no,,0,no,no,no,no,no,no,no,no,one year,yes,bank withdrawal,20.1,682.1,0.0,0,1418.48,2100.58,5,2272,0
male,20,yes,no,yes,no,0,united states,california,escondido,92027,33.141265,-116.967221,48690,q3,yes,9,71,,yes,32.18,yes,no,,0,no,no,no,no,no,no,no,no,two year,yes,bank withdrawal,24.5,1816.2,0.0,0,2284.78,4100.9800000000005,4,4058,0
female,42,no,no,no,no,0,united states,california,carmel by the sea,93921,36.554618,-121.922239,2966,q3,no,0,64,,yes,5.68,yes,yes,fiber optic,24,no,yes,yes,yes,yes,yes,yes,no,two year,yes,credit card,110.5,7069.25,0.0,60,363.52,7492.77,5,5718,0
female,45,no,no,yes,no,0,united states,california,carmel,93923,36.460611,-121.852507,13121,q3,yes,9,72,,yes,49.51,yes,no,,0,no,no,no,no,no,no,no,no,two year,yes,bank withdrawal,25.25,1841.2,0.0,0,3564.72,5405.92,3,4551,0
female,38,no,no,yes,no,0,united states,california,gonzales,93926,36.52588,-121.396719,9023,q3,yes,3,23,,yes,31.39,no,yes,dsl,29,yes,no,yes,yes,no,yes,yes,yes,one year,yes,bank withdrawal,68.75,1689.45,0.0,0,721.97,2411.42,3,3519,0
male,19,yes,no,yes,yes,3,united states,california,greenfield,93927,36.248708,-121.386617,14204,q3,yes,10,52,,yes,40.76,no,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,19.2,1054.75,0.0,0,2119.52,3174.27,5,4203,0
female,51,no,no,no,no,0,united states,california,king city,93930,36.220761,-120.980777,14477,q3,no,0,64,,yes,44.31,yes,yes,fiber optic,4,yes,yes,yes,yes,yes,yes,yes,yes,two year,yes,bank withdrawal,115.1,7334.05,0.0,0,2835.84,10169.89,3,5213,0
male,39,no,no,no,no,0,united states,california,monterey,93940,36.362741,-121.869685,32857,q3,no,0,24,offer c,yes,25.68,yes,yes,fiber optic,6,no,yes,no,no,yes,yes,yes,yes,month-to-month,yes,bank withdrawal,99.65,2404.85,0.0,0,616.3199999999999,3021.17,3,5207,0
male,39,no,no,yes,no,0,united states,california,pacific grove,93950,36.618337,-121.926417,15449,q3,no,0,2,,yes,49.41,yes,yes,fiber optic,20,no,no,yes,no,yes,no,no,no,month-to-month,yes,bank withdrawal,91.45,171.45,0.0,10,98.82,280.27,5,4889,0
female,41,no,no,yes,yes,2,united states,california,pebble beach,93953,36.587497,-121.944815,4602,q3,yes,9,34,offer c,yes,9.09,no,yes,dsl,16,yes,yes,yes,yes,yes,yes,yes,yes,two year,no,credit card,84.75,2839.45,0.0,0,309.06,3148.51,3,2020,0
male,43,no,no,yes,yes,3,united states,california,seaside,93955,36.625114,-121.823565,38244,q3,yes,7,53,,yes,31.86,yes,yes,dsl,56,no,no,yes,yes,yes,yes,yes,yes,one year,yes,credit card,78.75,3942.45,0.0,0,1688.58,5631.03,4,5052,0
female,64,no,no,yes,yes,1,united states,california,soledad,93960,36.414216,-121.360597,13003,q3,yes,8,47,,yes,37.35,no,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,20.25,873.4,0.0,0,1755.45,2628.85,5,2070,0
male,22,yes,no,no,yes,1,united states,california,spreckels,93962,36.624641,-121.647195,407,q3,no,0,72,,yes,31.93,no,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,19.9,1529.65,0.0,0,2298.96,3828.61,4,5730,0
male,25,yes,no,yes,yes,3,united states,california,belmont,94002,37.509366,-122.306132,25566,q3,yes,1,72,,yes,20.79,yes,yes,fiber optic,59,yes,yes,no,yes,no,yes,yes,yes,two year,yes,credit card,97.75,6991.6,0.0,0,1496.88,8488.48,3,4054,0
female,45,no,no,no,no,0,united states,california,half moon bay,94019,37.45567,-122.407992,17929,q3,no,0,7,,yes,39.02,no,yes,fiber optic,25,no,no,yes,yes,yes,yes,yes,yes,month-to-month,yes,bank withdrawal,100.4,715.0,0.0,0,273.14000000000004,988.14,3,5041,0
female,59,no,no,yes,no,0,united states,california,la honda,94020,37.285677,-122.224165,1622,q3,yes,10,71,,yes,33.0,yes,no,,0,no,no,no,no,no,no,no,no,two year,yes,credit card,24.45,1681.6,0.0,0,2343.0,4024.6,5,4742,0
male,39,no,no,yes,yes,2,united states,california,los altos,94022,37.349546,-122.134356,18486,q3,yes,2,67,offer a,no,0.0,no,yes,dsl,17,yes,no,no,no,yes,yes,yes,yes,two year,no,credit card,50.9,3281.65,0.0,0,0.0,3281.65,4,5281,0
male,51,no,no,yes,no,0,united states,california,los altos,94024,37.352911,-122.093002,21496,q3,yes,8,69,offer a,yes,33.37,yes,yes,fiber optic,24,yes,yes,yes,yes,no,yes,yes,yes,one year,yes,credit card,107.2,7317.1,0.0,0,2302.53,9619.63,4,5935,0
male,33,no,no,no,no,0,united states,california,portola valley,94028,37.369709,-122.215844,6601,q3,no,0,72,offer a,yes,2.56,yes,yes,fiber optic,25,yes,yes,yes,yes,yes,yes,yes,yes,two year,no,bank withdrawal,113.4,8164.1,0.0,0,184.32,8348.42,3,6347,0
male,31,no,no,yes,yes,1,united states,california,millbrae,94030,37.601248,-122.403099,20350,q3,yes,10,34,,no,0.0,no,yes,dsl,29,no,no,no,yes,yes,no,no,yes,two year,yes,bank withdrawal,40.55,1325.85,0.0,0,0.0,1325.85,5,3897,0
female,48,no,no,yes,yes,1,united states,california,montara,94037,37.540582,-122.509594,2346,q3,yes,7,65,,yes,2.95,yes,no,,0,no,no,no,no,no,no,no,no,two year,no,credit card,26.0,1654.85,0.0,0,191.75,1846.6,3,5352,0
female,60,no,no,no,no,0,united states,california,moss beach,94038,37.515556,-122.502311,3064,q3,no,0,70,offer a,yes,44.57,yes,yes,fiber optic,26,yes,yes,yes,yes,yes,yes,yes,yes,two year,yes,credit card,111.95,7795.95,0.0,0,3119.9,10915.85,4,4182,0
